"TOA5","USL_MET_IP","CR1000","81651","CR1000.Std.30.01","CPU:Met1000_line797_rainMET.CR1","7226","MetLog"
"TIMESTAMP","RECORD","Event","Details"
"TS","RN","",""
"","","Smp","Smp"
"2017-05-25 16:29:50",331,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 16:44:30",332,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 16:44:50",333,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 16:59:30",334,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 16:59:50",335,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 17:14:30",336,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 17:14:50",337,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 17:29:30",338,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 17:29:50",339,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 17:44:30",340,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 17:44:50",341,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 17:59:30",342,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 17:59:50",343,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 18:14:30",344,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 18:14:50",345,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 18:29:30",346,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 18:29:50",347,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 18:44:30",348,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 18:44:50",349,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 18:59:30",350,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 18:59:50",351,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 19:14:30",352,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 19:14:50",353,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 19:29:30",354,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 19:29:50",355,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 19:44:30",356,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 19:44:50",357,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 19:59:30",358,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 19:59:50",359,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 20:14:30",360,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 20:14:50",361,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 20:29:30",362,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 20:29:50",363,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 20:44:30",364,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 20:44:50",365,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 20:59:30",366,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 20:59:50",367,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 21:14:30",368,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 21:14:50",369,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 21:29:30",370,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 21:29:50",371,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 21:44:30",372,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 21:44:50",373,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 21:59:30",374,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 21:59:50",375,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 22:14:30",376,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 22:14:50",377,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 22:29:30",378,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 22:29:50",379,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 22:44:30",380,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 22:44:50",381,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 22:59:30",382,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 22:59:50",383,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 23:14:30",384,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 23:14:50",385,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 23:29:30",386,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 23:29:50",387,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 23:44:30",388,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 23:44:50",389,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-25 23:59:30",390,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-25 23:59:50",391,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 00:14:30",392,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 00:14:50",393,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 00:29:30",394,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 00:29:50",395,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 00:44:30",396,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 00:44:50",397,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 00:59:30",398,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 00:59:50",399,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 01:14:30",400,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 01:14:50",401,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 01:29:30",402,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 01:29:50",403,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 01:44:30",404,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 01:44:50",405,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 01:59:30",406,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 01:59:50",407,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 02:14:30",408,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 02:14:50",409,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 02:29:30",410,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 02:29:50",411,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 02:44:30",412,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 02:44:50",413,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 02:59:30",414,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 02:59:50",415,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 03:14:30",416,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 03:14:50",417,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 03:29:30",418,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 03:29:50",419,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 03:44:30",420,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 03:44:50",421,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 03:59:30",422,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 03:59:50",423,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 04:14:30",424,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 04:14:50",425,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 04:29:30",426,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 04:29:50",427,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 04:44:30",428,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 04:44:50",429,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 04:59:30",430,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 04:59:50",431,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 05:14:30",432,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 05:14:50",433,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 05:29:30",434,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 05:29:50",435,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 05:44:30",436,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 05:44:50",437,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 05:59:30",438,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 05:59:50",439,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 06:14:30",440,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 06:14:50",441,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 06:29:30",442,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 06:29:50",443,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 06:44:30",444,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 06:44:50",445,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 06:59:30",446,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 06:59:50",447,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 07:14:30",448,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 07:14:50",449,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 07:29:30",450,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 07:29:50",451,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 07:44:30",452,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 07:44:50",453,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 07:59:30",454,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 07:59:50",455,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 08:14:30",456,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 08:14:50",457,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 08:29:30",458,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 08:29:50",459,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 08:44:30",460,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 08:44:50",461,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 08:59:30",462,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 08:59:50",463,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 09:14:30",464,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 09:14:50",465,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 09:29:30",466,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 09:29:50",467,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 09:44:30",468,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 09:44:50",469,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 09:59:30",470,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 09:59:50",471,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 10:14:30",472,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 10:14:50",473,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 10:29:30",474,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 10:29:50",475,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 10:44:30",476,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 10:44:50",477,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 10:59:30",478,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 10:59:50",479,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 11:14:30",480,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 11:14:50",481,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 11:29:30",482,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 11:29:50",483,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 11:44:30",484,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 11:44:50",485,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 11:59:30",486,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 11:59:50",487,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 12:14:30",488,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 12:14:50",489,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 12:29:30",490,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 12:29:50",491,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 12:44:30",492,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 12:44:50",493,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 12:59:30",494,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 12:59:50",495,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 13:14:30",496,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 13:14:50",497,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 13:29:30",498,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 13:29:50",499,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 13:44:30",500,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 13:44:50",501,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 13:59:30",502,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 13:59:50",503,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 14:14:30",504,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 14:14:50",505,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 14:29:30",506,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 14:29:50",507,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 14:44:30",508,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 14:44:50",509,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 14:59:30",510,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 14:59:50",511,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 15:14:30",512,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 15:14:50",513,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 15:29:30",514,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 15:29:50",515,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 15:44:30",516,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 15:44:50",517,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 15:59:30",518,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 15:59:50",519,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 16:14:30",520,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 16:14:50",521,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 16:29:30",522,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 16:29:50",523,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 16:44:30",524,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 16:44:50",525,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 16:59:30",526,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 16:59:50",527,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 17:14:30",528,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 17:14:50",529,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 17:29:30",530,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 17:29:50",531,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 17:44:30",532,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 17:44:50",533,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 17:59:30",534,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 17:59:50",535,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 18:14:30",536,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 18:14:50",537,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 18:29:30",538,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 18:29:50",539,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 18:44:30",540,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 18:44:50",541,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 18:59:30",542,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 18:59:50",543,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 19:14:30",544,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 19:14:50",545,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 19:29:30",546,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 19:29:50",547,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 19:44:30",548,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 19:44:50",549,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 19:59:30",550,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 19:59:50",551,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 20:14:30",552,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 20:14:50",553,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 20:29:30",554,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 20:29:50",555,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
"2017-05-26 20:44:30",556,"Reseting Modbus Registers 74 to 80 with value(32766).","Offset(74); howMany(7); value(32766)"
"2017-05-26 20:44:50",557,"Reseting Modbus Registers 74 to 80 with value(32767).","Offset(74); howMany(7); value(32767)"
